Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Month,Order Year,Ship Month,Ship Year,Total_Sales_Per_Customer,Customer_Value,Delivery_Time
CA-2016-154326,2/15/2016,2/19/2016,Standard Class,RP-19855,Roy Phan,Corporate,Kenosha,Wisconsin,53142,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,2,2016,2,2016,2055.356,Medium Value,4
CA-2015-102008,9/30/2015,10/4/2015,Standard Class,RA-19915,Russell Applegate,Consumer,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,9,2015,10,2015,4793.543,Medium Value,4
CA-2015-120474,12/1/2015,12/3/2015,First Class,RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,12,2015,12,2015,5153.084,High Value,2
CA-2015-120474,12/1/2015,12/3/2015,First Class,RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,53711,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,12,2015,12,2015,5153.084,High Value,2
CA-2015-104773,12/8/2015,12/13/2015,Standard Class,TB-21175,Thomas Boland,Corporate,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,12,2015,12,2015,3589.296,Medium Value,5
CA-2017-140774,9/5/2017,9/10/2017,Standard Class,BE-11455,Brad Eason,Home Office,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,9,2017,9,2017,748.026,Low Value,5
US-2018-139465,8/27/2018,8/30/2018,First Class,MR-17545,Mathew Reese,Home Office,New York City,New York,10024,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,2018,8,2018,639.178,Low Value,3
US-2018-139465,8/27/2018,8/30/2018,First Class,MR-17545,Mathew Reese,Home Office,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,8,2018,8,2018,639.178,Low Value,3
US-2018-139465,8/27/2018,8/30/2018,First Class,MR-17545,Mathew Reese,Home Office,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,8,2018,8,2018,639.178,Low Value,3
CA-2017-100965,7/7/2017,7/11/2017,Standard Class,RM-19375,Raymond Messe,Consumer,San Jose,California,95123,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,7,2017,7,2017,1453.474,Medium Value,4
CA-2017-121034,8/8/2017,8/10/2017,Second Class,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,75081,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,8,2017,8,2017,4198.332,Medium Value,2
CA-2017-121034,8/8/2017,8/10/2017,Second Class,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,75081,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,8,2017,8,2017,4198.332,Medium Value,2
CA-2017-149461,11/13/2017,11/19/2017,Standard Class,AS-10135,Adrian Shami,Home Office,Auburn,Washington,98002,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,11,2017,11,2017,58.82,Low Value,6
CA-2018-158379,9/22/2018,9/26/2018,Second Class,JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,9,2018,9,2018,6491.026,High Value,4
CA-2018-158379,9/22/2018,9/26/2018,Second Class,JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,9,2018,9,2018,6491.026,High Value,4
CA-2018-158379,9/22/2018,9/26/2018,Second Class,JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,9,2018,9,2018,6491.026,High Value,4
US-2017-116729,12/25/2017,12/28/2017,First Class,GK-14620,Grace Kelly,Corporate,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,12,2017,12,2017,6497.27,High Value,3
US-2017-116729,12/25/2017,12/28/2017,First Class,GK-14620,Grace Kelly,Corporate,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,12,2017,12,2017,6497.27,High Value,3
US-2017-116729,12/25/2017,12/28/2017,First Class,GK-14620,Grace Kelly,Corporate,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,12,2017,12,2017,6497.27,High Value,3
CA-2017-164938,2/11/2017,2/13/2017,First Class,PB-19210,Phillip Breyer,Corporate,Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,2,2017,2,2017,132.738,Low Value,2
CA-2017-165484,10/23/2017,10/29/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,60610,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,10,2017,10,2017,4877.784,Medium Value,6
CA-2017-165484,10/23/2017,10/29/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,60610,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,10,2017,10,2017,4877.784,Medium Value,6
CA-2015-132612,6/9/2015,6/11/2015,Second Class,FO-14305,Frank Olsen,Consumer,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,6,2015,6,2015,2678.438,Medium Value,2
US-2018-161193,11/20/2018,11/26/2018,Standard Class,BT-11680,Brian Thompson,Consumer,Newark,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,11,2018,11,2018,3196.752,Medium Value,6
US-2018-161193,11/20/2018,11/26/2018,Standard Class,BT-11680,Brian Thompson,Consumer,Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,11,2018,11,2018,3196.752,Medium Value,6
CA-2016-131597,9/14/2016,9/18/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,Los Angeles,California,90045,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.136,9,2016,9,2016,5440.319,High Value,4
CA-2016-164833,6/4/2016,6/4/2016,Same Day,LL-16840,Lauren Leatherbury,Consumer,Seattle,Washington,98105,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,6,2016,6,2016,2454.554,Medium Value,0
CA-2016-164833,6/4/2016,6/4/2016,Same Day,LL-16840,Lauren Leatherbury,Consumer,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,6,2016,6,2016,2454.554,Medium Value,0
CA-2016-125423,12/13/2016,12/15/2016,Second Class,MC-17575,Matt Collins,Consumer,Los Angeles,California,90036,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,12,2016,12,2016,1303.893,Medium Value,2
US-2015-130379,5/25/2015,5/29/2015,Standard Class,JL-15235,Janet Lee,Consumer,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,5,2015,5,2015,2203.7,Medium Value,4
US-2015-130379,5/25/2015,5/29/2015,Standard Class,JL-15235,Janet Lee,Consumer,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,5,2015,5,2015,2203.7,Medium Value,4
CA-2017-168956,2/16/2017,2/20/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,2,2017,2,2017,2752.441,Medium Value,4
CA-2017-168956,2/16/2017,2/20/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.976,2,2017,2,2017,2752.441,Medium Value,4
CA-2017-168956,2/16/2017,2/20/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,2,2017,2,2017,2752.441,Medium Value,4
CA-2017-168956,2/16/2017,2/20/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,2,2017,2,2017,2752.441,Medium Value,4
CA-2017-167507,12/22/2017,12/28/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,97756,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,12,2017,12,2017,4767.3415,Medium Value,6
CA-2017-167507,12/22/2017,12/28/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,12,2017,12,2017,4767.3415,Medium Value,6
CA-2017-167507,12/22/2017,12/28/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,97756,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,12,2017,12,2017,4767.3415,Medium Value,6
CA-2017-109344,2/8/2017,2/11/2017,Second Class,CH-12070,Cathy Hwang,Home Office,Raleigh,North Carolina,27604,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,2,2017,2,2017,1537.236,Medium Value,3
US-2016-140851,7/13/2016,7/15/2016,Second Class,ND-18460,Neil Ducich,Corporate,Macon,Georgia,31204,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,7,2016,7,2016,2893.455,Medium Value,2
CA-2015-103373,5/18/2015,5/24/2015,Standard Class,BS-11755,Bruce Stewart,Consumer,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,5,2015,5,2015,2562.382,Medium Value,6
CA-2018-145884,10/21/2018,10/21/2018,Same Day,SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,10,2018,10,2018,3046.532,Medium Value,0
CA-2018-145884,10/21/2018,10/21/2018,Same Day,SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,10,2018,10,2018,3046.532,Medium Value,0
CA-2016-131422,11/5/2016,11/9/2016,Standard Class,GB-14530,George Bell,Corporate,Monroe,North Carolina,28110,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,11,2016,11,2016,1568.44,Medium Value,4
CA-2018-162691,8/1/2018,8/7/2018,Standard Class,AS-10045,Aaron Smayling,Corporate,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,8,2018,8,2018,3050.692,Medium Value,6
CA-2018-162691,8/1/2018,8/7/2018,Standard Class,AS-10045,Aaron Smayling,Corporate,Austin,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,8,2018,8,2018,3050.692,Medium Value,6
CA-2015-141278,6/21/2015,6/24/2015,First Class,RM-19375,Raymond Messe,Consumer,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,6,2015,6,2015,1453.474,Medium Value,3
CA-2018-122693,2/19/2018,2/21/2018,Second Class,NH-18610,Nicole Hansen,Corporate,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,2,2018,2,2018,2518.666,Medium Value,2
CA-2015-117345,8/1/2015,8/5/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,8,2015,8,2015,599.798,Low Value,4
CA-2015-117345,8/1/2015,8/5/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,8,2015,8,2015,599.798,Low Value,4
CA-2015-117345,8/1/2015,8/5/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,8,2015,8,2015,599.798,Low Value,4
CA-2015-117345,8/1/2015,8/5/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,8,2015,8,2015,599.798,Low Value,4
CA-2017-157763,7/18/2017,7/23/2017,Standard Class,KH-16330,Katharine Harms,Corporate,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,7,2017,7,2017,3312.864,Medium Value,5
CA-2016-135391,2/9/2016,2/11/2016,Second Class,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,78207,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,2,2016,2,2016,2984.054,Medium Value,2
CA-2016-135391,2/9/2016,2/11/2016,Second Class,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,78207,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,2016,2,2016,2984.054,Medium Value,2
US-2018-113852,7/29/2018,8/2/2018,Standard Class,GW-14605,Giulietta Weimer,Consumer,Seattle,Washington,98115,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,7,2018,8,2018,2189.019,Medium Value,4
US-2018-158512,1/12/2018,1/17/2018,Second Class,DA-13450,Dianna Arnett,Home Office,Washington,District of Columbia,20016,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,1,2018,1,2018,156.76,Low Value,5
US-2018-158512,1/12/2018,1/17/2018,Second Class,DA-13450,Dianna Arnett,Home Office,Washington,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,1,2018,1,2018,156.76,Low Value,5
CA-2018-128370,9/10/2018,9/10/2018,Same Day,FH-14275,Frank Hawley,Corporate,Los Angeles,California,90004,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,9,2018,9,2018,4256.272,Medium Value,0
CA-2018-128370,9/10/2018,9/10/2018,Same Day,FH-14275,Frank Hawley,Corporate,Los Angeles,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,9,2018,9,2018,4256.272,Medium Value,0
CA-2016-160472,7/20/2016,7/25/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,7,2016,7,2016,1460.192,Medium Value,5
CA-2016-160472,7/20/2016,7/25/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,7,2016,7,2016,1460.192,Medium Value,5
CA-2016-160472,7/20/2016,7/25/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4,7,2016,7,2016,1460.192,Medium Value,5
CA-2016-160472,7/20/2016,7/25/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,2016,7,2016,1460.192,Medium Value,5
CA-2016-160472,7/20/2016,7/25/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,7,2016,7,2016,1460.192,Medium Value,5
CA-2016-160472,7/20/2016,7/25/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,7,2016,7,2016,1460.192,Medium Value,5
CA-2015-114643,6/13/2015,6/17/2015,Standard Class,FM-14215,Filia McAdams,Corporate,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,6,2015,6,2015,2456.638,Medium Value,4
US-2018-158218,5/12/2018,5/15/2018,Second Class,AC-10420,Alyssa Crouse,Corporate,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,2018,5,2018,925.8,Low Value,3
US-2018-158218,5/12/2018,5/15/2018,Second Class,AC-10420,Alyssa Crouse,Corporate,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,5,2018,5,2018,925.8,Low Value,3
CA-2016-121608,9/3/2016,9/5/2016,First Class,JB-15400,Jennifer Braxton,Corporate,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,9,2016,9,2016,1791.605,Medium Value,2
CA-2016-121608,9/3/2016,9/5/2016,First Class,JB-15400,Jennifer Braxton,Corporate,Bristol,Connecticut,6010,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49,9,2016,9,2016,1791.605,Medium Value,2
US-2018-121251,3/26/2018,3/27/2018,First Class,GM-14440,Gary McGarr,Consumer,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,3,2018,3,2018,3582.82,Medium Value,1
US-2018-121251,3/26/2018,3/27/2018,First Class,GM-14440,Gary McGarr,Consumer,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,3,2018,3,2018,3582.82,Medium Value,1
CA-2015-151078,11/12/2015,11/12/2015,Same Day,RF-19840,Roy Französisch,Consumer,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,11,2015,11,2015,938.862,Low Value,0
US-2017-100839,10/13/2017,10/17/2017,Standard Class,NC-18625,Noah Childs,Corporate,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,10,2017,10,2017,1821.742,Medium Value,4
US-2017-100839,10/13/2017,10/17/2017,Standard Class,NC-18625,Noah Childs,Corporate,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,10,2017,10,2017,1821.742,Medium Value,4
US-2018-116659,11/12/2018,11/12/2018,Same Day,NG-18355,Nat Gilpin,Corporate,Newark,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,11,2018,11,2018,1869.58,Medium Value,0
CA-2018-118857,4/15/2018,4/18/2018,First Class,AH-10075,Adam Hart,Corporate,Henderson,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,4,2018,4,2018,3250.337,Medium Value,3
CA-2016-127110,6/25/2016,7/1/2016,Standard Class,CH-12070,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.104,6,2016,7,2016,1537.236,Medium Value,6
CA-2016-127110,6/25/2016,7/1/2016,Standard Class,CH-12070,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,6,2016,7,2016,1537.236,Medium Value,6
CA-2017-148201,8/26/2017,8/29/2017,Second Class,CC-12145,Charles Crestani,Consumer,Seattle,Washington,98103,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.48,8,2017,8,2017,2471.65,Medium Value,3
CA-2015-116932,7/21/2015,7/25/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,7,2015,7,2015,1256.944,Medium Value,4
CA-2015-116932,7/21/2015,7/25/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,7,2015,7,2015,1256.944,Medium Value,4
CA-2015-116932,7/21/2015,7/25/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,San Francisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848,7,2015,7,2015,1256.944,Medium Value,4
CA-2018-142888,11/21/2018,11/25/2018,Standard Class,BP-11230,Benjamin Patterson,Consumer,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,11,2018,11,2018,1181.49,Medium Value,4
CA-2015-147914,6/4/2015,6/9/2015,Standard Class,MP-17470,Mark Packer,Home Office,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.224,6,2015,6,2015,2945.822,Medium Value,5
US-2017-112977,3/10/2017,3/16/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,Long Beach,New York,11561,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,3,2017,3,2017,11164.974,High Value,6
CA-2018-112039,3/25/2018,3/29/2018,Standard Class,JC-15775,John Castell,Consumer,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,2018,3,2018,2772.055,Medium Value,4
